 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    SRK 
Mixing Rule:          VdW1f 
Components:           CO2(4C), nC20 
Feed Composition:     [0.9953, 0.0047] 
Association Rule:     4C, 4C 
Combining Rule:       CR-1 
============================================
Phase 1;Phase 2;T(K);P(MPa);TPD-3-phase;Phase_ID;

0.995101819;0.9953;315.911666339;9.336286373;1.102926017;-1.0
0.995105382;0.9953;315.907400187;9.335531054;1.103011734;-1.0
0.995108231;0.9953;315.903609625;9.334859895;1.103048253;-1.0
0.995111078;0.9953;315.900207158;9.334257446;1.103115978;-1.0
0.995113924;0.9953;315.896749701;9.333645236;1.10318955;-1.0
0.995116768;0.9953;315.893318339;9.333037633;1.103260569;-1.0
0.99511961;0.9953;315.889875976;9.332428055;1.103332884;-1.0
0.99512245;0.9953;315.886447949;9.331820997;1.10340376;-1.0
0.995125289;0.9953;315.882997706;9.331209974;1.1034771;-1.0
0.995128126;0.9953;315.879571116;9.330603121;1.103548155;-1.0
0.995130962;0.9953;315.876193873;9.330005;1.103614117;-1.0
0.995133795;0.9953;315.872834555;9.329410031;1.103678418;-1.0
0.995136628;0.9953;315.86947497;9.328814989;1.103742916;-1.0
0.995138892;0.9953;315.866235669;9.328241225;1.103795073;-1.0
0.995141156;0.9953;315.863534646;9.327762789;1.103848243;-1.0
0.995143418;0.9953;315.86078259;9.327275306;1.103906789;-1.0
0.99514568;0.9953;315.858059539;9.326792953;1.103962427;-1.0
0.99514794;0.9953;315.855336505;9.326310588;1.104018103;-1.0
0.995150199;0.9953;315.852656681;9.325835875;1.104069336;-1.0
0.995152458;0.9953;315.849922432;9.325351489;1.104126369;-1.0
0.995154715;0.9953;315.847238001;9.324875923;1.104178424;-1.0
0.999990332;0.9953;285.94375918;5.133770073;1.10423078;1.0
0.999990088;0.9953;302.846520815;7.073564194;1.507079955;1.0
0.999990103;0.9953;302.843921616;7.073164281;1.507269566;1.0
0.999990162;0.9953;302.833523404;7.07156461;1.508027328;1.0
0.999990394;0.9953;302.791907771;7.065165546;1.511047535;1.0
0.999991268;0.9953;302.625080945;7.039563421;1.522957415;1.0
0.999992784;0.9953;302.287932261;6.988069996;1.543548771;1.0
0.999994406;0.9953;301.828312758;6.918394473;1.564384233;1.0
0.999995684;0.9953;301.346742671;6.846012897;1.581820079;1.0
0.999996687;0.9953;300.844775427;6.771216245;1.599583486;1.0
0.99999747;0.9953;300.321754296;6.693967639;1.61762282;1.0
0.999998077;0.9953;299.777012179;6.614233776;1.635881437;1.0
0.999998545;0.9953;299.209863916;6.53198444;1.654298415;1.0
0.999998905;0.9953;298.619603468;6.447192588;1.672808899;1.0
0.99999918;0.9953;298.005501778;6.35983456;1.691344419;1.0
0.999999389;0.9953;297.366805218;6.269890377;1.709833166;1.0
0.999999547;0.9953;296.702734576;6.177344121;1.728200254;1.0
0.999999666;0.9953;296.012484518;6.082184381;1.746367939;1.0
0.999999755;0.9953;295.2952234;5.984404748;1.764255829;1.0
0.999999821;0.9953;294.55009339;5.884004351;1.78178105;1.0
0.99999987;0.9953;293.776210883;5.780988417;1.798858403;1.0
0.999999906;0.9953;292.972667065;5.675368852;1.815400474;1.0
0.999999932;0.9953;292.138528725;5.56716484;1.831317734;1.0
0.999999951;0.9953;291.272839001;5.456403413;1.846518604;1.0
0.999999965;0.9953;290.374618481;5.343120066;1.860909498;1.0
0.999999975;0.9953;289.442866166;5.227359318;1.874394833;1.0
0.999999983;0.9953;288.476560643;5.109175293;1.886877027;1.0
0.999999988;0.9953;287.474661172;4.988632245;1.898256462;1.0
0.999999992;0.9953;286.436108971;4.865805098;-3.268891649;1.0
