 Defined Configuration:----------------------
Number of components: 3 
Equation of State:    SRK 
Mixing Rule:          VdW1f 
Components:           nC20, CH4, CO2(4C) 
Feed Composition:     [0.2, 0.3, 0.5] 
Association Rule:     4C, 4C, 4C 
Combining Rule:       CR-1 
============================================
Phase 1;Phase 2;T(K);P(MPa)
0.163859502;0.2;683.032047448;16.312429458
0.162651571;0.2;682.627991283;16.367148147
0.161452545;0.2;682.222087773;16.421801676
0.160262357;0.2;681.81434368;16.476389314
0.159080944;0.2;681.404765562;16.53091035
0.157908239;0.2;680.993360178;16.585364034
0.15674418;0.2;680.580134025;16.639749642
0.155588701;0.2;680.165093796;16.694066414
0.154441741;0.2;679.748246024;16.748313605
0.153303235;0.2;679.329597272;16.802490454
0.152173123;0.2;678.909154147;16.856596186
0.151051341;0.2;678.486923152;16.910630032
0.149937829;0.2;678.062910838;16.964591209
0.148832525;0.2;677.637123785;17.018478919
0.147735369;0.2;677.209568468;17.072292374
0.146646301;0.2;676.780251425;17.126030768
0.145565262;0.2;676.349179181;17.179693288
0.144492191;0.2;675.916358251;17.233279118
0.143427032;0.2;675.48179512;17.286787436
0.142369724;0.2;675.045496311;17.34021741
0.14132021;0.2;674.607468339;17.393568202
0.140278433;0.2;674.167717707;17.446838968
0.139244336;0.2;673.726250896;17.500028862
0.138217862;0.2;673.283074465;17.553137021
0.137198955;0.2;672.838194894;17.606162587
0.136187559;0.2;672.391618722;17.659104687
0.135183619;0.2;671.943352459;17.711962447
0.134187079;0.2;671.493402617;17.764734989
0.133197886;0.2;671.041775757;17.81742142
0.132215985;0.2;670.5884784;17.870020851
0.131241322;0.2;670.133517106;17.92253238
0.130273844;0.2;669.676898434;17.974955102
0.129313498;0.2;669.218628944;18.027288107
0.128360232;0.2;668.758715217;18.079530477
0.127413993;0.2;668.297163841;18.131681292
0.126474729;0.2;667.833981409;18.183739623
0.125542389;0.2;667.36917454;18.235704537
0.124616923;0.2;666.90274987;18.287575094
0.123698278;0.2;666.434714031;18.339350352
0.122786406;0.2;665.965073663;18.391029361
0.121881255;0.2;665.493835461;18.442611166
0.120982778;0.2;665.021006099;18.494094808
0.120090923;0.2;664.546592275;18.545479324
0.119205643;0.2;664.070600719;18.596763742
0.118326889;0.2;663.593038162;18.64794709
0.117454613;0.2;663.113911354;18.699028389
0.116588768;0.2;662.63322708;18.750006654
0.115729305;0.2;662.150992133;18.800880898
0.114876178;0.2;661.667213324;18.851650128
0.11402934;0.2;661.181897488;18.902313347
0.113188744;0.2;660.695051485;18.952869553
0.112354345;0.2;660.206682188;19.003317742
0.111526097;0.2;659.716796513;19.053656901
0.110703955;0.2;659.225401368;19.103886018
0.109887874;0.2;658.732503706;19.154004074
0.109077808;0.2;658.238110501;19.204010048
0.108273714;0.2;657.742228741;19.253902915
0.107475548;0.2;657.244865448;19.303681645
0.106683265;0.2;656.746027669;19.353345203
0.105896823;0.2;656.245722482;19.402892554
0.105505779;0.2;655.994330691;19.427530856
0.105116178;0.2;655.743266703;19.452231164
0.104728017;0.2;655.49183942;19.4769019
0.104341288;0.2;655.240049733;19.501542931
0.103955988;0.2;654.987898536;19.526154128
0.103572111;0.2;654.73538673;19.550735359
0.103189651;0.2;654.482515209;19.575286493
0.102808603;0.2;654.229284873;19.599807398
0.102428963;0.2;653.975696627;19.624297942
0.102050724;0.2;653.721751371;19.648757994
0.101673883;0.2;653.467450011;19.673187421
0.101298432;0.2;653.212793458;19.697586091
0.100924368;0.2;652.957782613;19.721953873
0.100551686;0.2;652.702418395;19.746290632
0.100180379;0.2;652.44670171;19.770596237
0.099810444;0.2;652.190633475;19.794870554
0.099441875;0.2;651.934214606;19.81911345
0.099074667;0.2;651.677446022;19.843324792
0.098708815;0.2;651.42032864;19.867504447
0.098344314;0.2;651.162863384;19.89165228
0.097981158;0.2;650.905051177;19.915768159
0.097619344;0.2;650.646892944;19.939851949
0.097258866;0.2;650.388389615;19.963903515
0.096899719;0.2;650.129542115;19.987922725
0.096541898;0.2;649.870351377;20.011909443
0.096185399;0.2;649.610818336;20.035863536
0.095830216;0.2;649.350943923;20.059784867
0.095476344;0.2;649.090729079;20.083673304
0.09512378;0.2;648.830174743;20.10752871
0.094772517;0.2;648.569281853;20.131350951
0.094422551;0.2;648.308051353;20.155139892
0.094073878;0.2;648.04648419;20.178895397
0.093726492;0.2;647.784581308;20.202617332
0.093380389;0.2;647.522343658;20.22630556
0.093035564;0.2;647.259772189;20.249959946
0.092692012;0.2;646.996867857;20.273580354
0.092349729;0.2;646.733631615;20.297166649
0.09200871;0.2;646.47006442;20.320718695
0.09166895;0.2;646.206167231;20.344236355
0.091330445;0.2;645.94194101;20.367719494
0.09099319;0.2;645.677386719;20.391167976
0.09065718;0.2;645.412505324;20.414581664
0.090322411;0.2;645.147297792;20.437960421
0.089988879;0.2;644.881765094;20.461304113
0.089656577;0.2;644.615908198;20.484612601
0.089325503;0.2;644.349728082;20.50788575
0.088995652;0.2;644.083225717;20.531123422
0.088667018;0.2;643.816402083;20.554325482
0.088339598;0.2;643.549258162;20.577491792
0.088013387;0.2;643.281794932;20.600622216
0.087688381;0.2;643.014013379;20.623716617
0.087364575;0.2;642.745914491;20.646774858
0.087041965;0.2;642.477499253;20.669796801
0.086720545;0.2;642.208768657;20.692782311
0.086400313;0.2;641.939723697;20.715731249
0.086081263;0.2;641.670365365;20.738643479
0.085763392;0.2;641.400694661;20.761518864
0.085446694;0.2;641.130712581;20.784357267
0.085131166;0.2;640.860420129;20.80715855
0.084816803;0.2;640.589818306;20.829922576
0.0845036;0.2;640.31890812;20.852649208
0.084191555;0.2;640.047690576;20.875338309
0.083880661;0.2;639.776166687;20.897989741
0.083570916;0.2;639.504337464;20.920603368
0.083262314;0.2;639.232203919;20.943179052
0.082954852;0.2;638.959767072;20.965716656
0.082648526;0.2;638.687027939;20.988216042
0.08234333;0.2;638.413987543;21.010677073
0.082039262;0.2;638.140646906;21.033099613
0.081736316;0.2;637.867007051;21.055483524
0.081434489;0.2;637.593069011;21.077828668
0.081133776;0.2;637.318833809;21.100134909
0.080834174;0.2;637.044302483;21.122402109
0.080535679;0.2;636.769476064;21.144630132
0.080238285;0.2;636.494355588;21.166818839
0.07994199;0.2;636.218942094;21.188968095
0.079646789;0.2;635.943236623;21.211077762
0.079352678;0.2;635.667240219;21.233147703
0.079059653;0.2;635.390953924;21.255177781
0.07876771;0.2;635.114378789;21.277167859
0.078476845;0.2;634.837515862;21.299117801
0.078187054;0.2;634.560366195;21.321027469
0.077898334;0.2;634.282930841;21.342896728
0.077610679;0.2;634.005210857;21.36472544
0.077324087;0.2;633.727207302;21.386513469
0.077038553;0.2;633.448921237;21.408260678
0.076754073;0.2;633.170353724;21.429966931
0.076470644;0.2;632.891505828;21.451632092
0.076188262;0.2;632.612378618;21.473256023
0.075906922;0.2;632.332973162;21.49483859
0.075626621;0.2;632.053290533;21.516379657
0.075347355;0.2;631.773331804;21.537879086
0.075069121;0.2;631.493098052;21.559336742
0.074791914;0.2;631.212590356;21.58075249
0.07451573;0.2;630.931809795;21.602126194
0.074240567;0.2;630.650757454;21.623457718
0.073966419;0.2;630.369434418;21.644746927
0.073693284;0.2;630.087841773;21.665993685
0.073421157;0.2;629.80598061;21.687197857
0.073150036;0.2;629.523852019;21.708359309
0.072879915;0.2;629.241457096;21.729477906
0.072610792;0.2;628.958796937;21.750553511
0.072342663;0.2;628.67587264;21.771585992
0.072075524;0.2;628.392685305;21.792575213
0.071809371;0.2;628.109236037;21.813521039
0.071544201;0.2;627.825525939;21.834423338
0.07128001;0.2;627.54155612;21.855281974
0.071016795;0.2;627.257327688;21.876096814
0.070754552;0.2;626.972841756;21.896867725
0.070493277;0.2;626.688099437;21.917594571
0.070232968;0.2;626.403101849;21.938277221
0.069973619;0.2;626.117850107;21.95891554
0.069715228;0.2;625.832345334;21.979509396
0.069457791;0.2;625.546588652;22.000058657
0.069201305;0.2;625.260581186;22.020563188
0.068945766;0.2;624.974324062;22.041022858
0.06869117;0.2;624.687818411;22.061437535
0.068437515;0.2;624.401065363;22.081807086
0.068184796;0.2;624.114066053;22.102131379
0.067933011;0.2;623.826821614;22.122410283
0.067682155;0.2;623.539333186;22.142643666
0.067432226;0.2;623.251601909;22.162831398
0.06718322;0.2;622.963628924;22.182973346
0.066935133;0.2;622.675415376;22.20306938
0.066687962;0.2;622.386962411;22.22311937
0.066441704;0.2;622.098271178;22.243123185
0.066196355;0.2;621.809342827;22.263080695
0.065951912;0.2;621.520178512;22.28299177
0.065708372;0.2;621.230779385;22.302856281
0.065465731;0.2;620.941146607;22.322674098
0.065223987;0.2;620.651281333;22.342445092
0.064983135;0.2;620.361184728;22.362169133
0.064743172;0.2;620.070857953;22.381846095
0.064504095;0.2;619.780302175;22.401475847
0.064265902;0.2;619.489518559;22.421058262
0.064028588;0.2;619.198508276;22.440593211
0.06379215;0.2;618.907272497;22.460080569
0.063556585;0.2;618.615812396;22.479520207
0.06332189;0.2;618.324129149;22.498911997
0.063088062;0.2;618.032223934;22.518255815
0.062855097;0.2;617.740097929;22.537551532
0.062622993;0.2;617.447752317;22.556799023
0.062391745;0.2;617.155188282;22.575998162
0.062161352;0.2;616.862407009;22.595148824
0.061931809;0.2;616.569409687;22.614250883
0.061703114;0.2;616.276197503;22.633304215
0.061475263;0.2;615.982771653;22.652308694
0.061248254;0.2;615.689133327;22.671264197
0.061022083;0.2;615.395283723;22.690170599
0.060796748;0.2;615.101224038;22.709027777
0.060572244;0.2;614.806955471;22.727835608
0.060348569;0.2;614.512479224;22.746593969
0.060125721;0.2;614.217796501;22.765302737
0.059903695;0.2;613.922908507;22.783961789
0.059682489;0.2;613.62781645;22.802571004
0.0594621;0.2;613.332521538;22.821130261
0.059242525;0.2;613.037024983;22.839639438
0.059023761;0.2;612.741327998;22.858098413
0.058805804;0.2;612.445431799;22.876507068
0.058588652;0.2;612.149337601;22.894865281
0.058372302;0.2;611.853046623;22.913172933
0.058156752;0.2;611.556560087;22.931429904
0.057941997;0.2;611.259879214;22.949636076
0.057728035;0.2;610.963005228;22.967791329
0.057514863;0.2;610.665939356;22.985895546
0.057302478;0.2;610.368682825;23.003948609
0.057090878;0.2;610.071236865;23.0219504
0.056880059;0.2;609.773602708;23.039900802
0.056670018;0.2;609.475781586;23.057799698
0.056460753;0.2;609.177774735;23.075646973
0.056252261;0.2;608.879583391;23.093442511
0.056044539;0.2;608.581208792;23.111186195
0.055837584;0.2;608.28265218;23.128877912
0.055631393;0.2;607.983914795;23.146517546
0.055425963;0.2;607.684997881;23.164104984
0.055221292;0.2;607.385902684;23.181640111
0.055017377;0.2;607.086630451;23.199122814
0.054814215;0.2;606.78718243;23.216552981
0.054611803;0.2;606.487559871;23.233930499
0.054410138;0.2;606.187764028;23.251255257
0.054209218;0.2;605.887796152;23.268527142
0.054009041;0.2;605.587657499;23.285746043
0.053809602;0.2;605.287349327;23.302911851
0.0536109;0.2;604.986872893;23.320024455
0.053412931;0.2;604.686229457;23.337083744
0.053215694;0.2;604.385420281;23.354089611
0.053019184;0.2;604.084446629;23.371041947
0.052823401;0.2;603.783309765;23.387940642
0.05262834;0.2;603.482010954;23.40478559
0.052434;0.2;603.180551465;23.421576683
0.052240378;0.2;602.878932568;23.438313814
0.05204747;0.2;602.577155531;23.454996877
0.051855275;0.2;602.275221629;23.471625767
0.051663789;0.2;601.973132134;23.488200377
0.051473011;0.2;601.670888322;23.504720604
0.051282937;0.2;601.368491469;23.521186342
0.051093565;0.2;601.065942852;23.537597489
0.050904892;0.2;600.763243751;23.55395394
0.050716916;0.2;600.460395448;23.570255594
0.050529634;0.2;600.157399224;23.586502347
0.050343044;0.2;599.854256362;23.602694099
0.050157142;0.2;599.550968147;23.618830747
0.049971927;0.2;599.247535866;23.634912192
0.049787397;0.2;598.943960806;23.650938333
0.049603547;0.2;598.640244255;23.666909072
0.049420376;0.2;598.336387504;23.682824307
0.049237882;0.2;598.032391843;23.698683943
0.049056062;0.2;597.728258566;23.714487879
0.048874913;0.2;597.423988966;23.73023602
0.048694433;0.2;597.119584338;23.745928268
0.048514619;0.2;596.815045979;23.761564527
0.04833547;0.2;596.510375185;23.777144701
0.048156982;0.2;596.205573255;23.792668696
0.047979153;0.2;595.900641488;23.808136416
0.047801981;0.2;595.595581187;23.823547768
0.047625463;0.2;595.290393652;23.838902659
0.047449597;0.2;594.985080187;23.854200995
0.04727438;0.2;594.679642096;23.869442685
0.04709981;0.2;594.374080684;23.884627637
0.046925885;0.2;594.068397257;23.89975576
0.046752602;0.2;593.762593122;23.914826963
0.04657996;0.2;593.456669589;23.929841157
0.046407954;0.2;593.150627966;23.944798252
0.046236584;0.2;592.844469564;23.959698161
0.046065846;0.2;592.538195694;23.974540794
0.045895739;0.2;592.231807667;23.989326064
0.045726261;0.2;591.925306799;24.004053885
0.045557408;0.2;591.618694402;24.018724171
0.045389178;0.2;591.31197179;24.033336836
0.04522157;0.2;591.005140281;24.047891796
0.045054581;0.2;590.698201192;24.062388965
0.044888208;0.2;590.391155839;24.07682826
0.04472245;0.2;590.08400554;24.091209599
0.044557303;0.2;589.776751617;24.105532899
0.044392767;0.2;589.469395387;24.119798078
0.044228838;0.2;589.161938172;24.134005055
0.044065515;0.2;588.854381293;24.14815375
0.043902794;0.2;588.546726074;24.162244084
0.043740675;0.2;588.238973836;24.176275976
0.043579154;0.2;587.931125903;24.190249348
0.04341823;0.2;587.6231836;24.204164124
0.0432579;0.2;587.315148252;24.218020225
0.043098162;0.2;587.007021184;24.231817575
0.042939013;0.2;586.698803723;24.245556098
0.042780453;0.2;586.390497195;24.25923572
0.042622478;0.2;586.082102928;24.272856366
0.042465086;0.2;585.77362225;24.286417962
0.042308276;0.2;585.46505649;24.299920434
0.042152044;0.2;585.156406976;24.313363712
0.04199639;0.2;584.847675038;24.326747722
0.04184131;0.2;584.538862007;24.340072394
0.041686803;0.2;584.229969211;24.353337658
0.041532866;0.2;583.920997985;24.366543444
0.041379498;0.2;583.611949657;24.379689683
0.041226697;0.2;583.302825559;24.392776307
0.041074459;0.2;582.993627026;24.405803248
0.040922784;0.2;582.684355387;24.41877044
0.040771669;0.2;582.375011977;24.431677816
0.040621111;0.2;582.065598129;24.444525311
0.04047111;0.2;581.756115177;24.457312861
0.040321663;0.2;581.446564453;24.470040401
0.040172767;0.2;581.136947293;24.482707868
0.040024422;0.2;580.82726503;24.4953152
0.039876624;0.2;580.517519;24.507862335
0.039729372;0.2;580.207710536;24.520349211
0.039582664;0.2;579.897840974;24.53277577
0.039436497;0.2;579.587911649;24.54514195
0.03929087;0.2;579.277923896;24.557447693
0.039145781;0.2;578.967879051;24.569692941
0.039001228;0.2;578.657778448;24.581877637
0.038857208;0.2;578.347623424;24.594001723
0.038713721;0.2;578.037415315;24.606065145
0.038570763;0.2;577.727155454;24.618067846
0.038428333;0.2;577.416845179;24.630009773
0.038286429;0.2;577.106485825;24.641890872
0.038145049;0.2;576.796078727;24.65371109
0.038004191;0.2;576.485625222;24.665470374
0.037863853;0.2;576.175126644;24.677168674
0.037724034;0.2;575.86458433;24.688805939
0.037584731;0.2;575.553999613;24.700382118
0.037445942;0.2;575.24337383;24.711897163
0.037307665;0.2;574.932708315;24.723351026
0.0371699;0.2;574.622004404;24.734743659
0.037032643;0.2;574.31126343;24.746075014
0.036895893;0.2;574.000486729;24.757345047
0.036759647;0.2;573.689675633;24.768553711
0.036623905;0.2;573.378831479;24.779700963
0.036488665;0.2;573.067955598;24.790786758
0.036353923;0.2;572.757049324;24.801811054
0.036219679;0.2;572.446113991;24.812773809
0.036085931;0.2;572.13515093;24.823674981
0.035952677;0.2;571.824161474;24.834514529
0.035819915;0.2;571.513146956;24.845292414
0.035687643;0.2;571.202108705;24.856008597
0.03555586;0.2;570.891048054;24.86666304
0.035424563;0.2;570.579966333;24.877255704
0.035293751;0.2;570.268864872;24.887786555
0.035163422;0.2;569.957745;24.898255555
0.035033574;0.2;569.646608047;24.908662669
0.034904206;0.2;569.335455341;24.919007865
0.034775316;0.2;569.024288209;24.929291107
0.034646901;0.2;568.71310798;24.939512363
0.034518961;0.2;568.40191598;24.949671602
0.034391493;0.2;568.090713535;24.959768792
0.034264496;0.2;567.779501971;24.969803904
0.034137967;0.2;567.468282611;24.979776907
0.034011906;0.2;567.15705678;24.989687774
0.033886311;0.2;566.845825802;24.999536476
0.033761179;0.2;566.534590999;25.009322986
0.03363651;0.2;566.223353693;25.019047279
0.0335123;0.2;565.912115205;25.028709328
0.03338855;0.2;565.600876855;25.03830911
0.033265256;0.2;565.289639962;25.0478466
0.033142418;0.2;564.978405846;25.057321775
0.033020033;0.2;564.667175822;25.066734614
0.0328981;0.2;564.355951208;25.076085095
0.032776618;0.2;564.044733321;25.085373198
0.032655584;0.2;563.733523474;25.094598902
0.032534997;0.2;563.422322982;25.10376219
0.032414855;0.2;563.111133158;25.112863042
0.032295157;0.2;562.799955312;25.121901443
0.032175901;0.2;562.488790757;25.130877375
0.032057085;0.2;562.177640802;25.139790823
0.031938708;0.2;561.866506756;25.148641772
0.031820769;0.2;561.555389926;25.157430208
0.031703264;0.2;561.244291618;25.166156119
0.031586194;0.2;560.933213138;25.174819491
0.031469556;0.2;560.622155791;25.183420314
0.031353349;0.2;560.311120878;25.191958576
0.03123757;0.2;560.000109703;25.200434269
0.03112222;0.2;559.689123565;25.208847383
0.031007295;0.2;559.378163763;25.21719791
0.030892794;0.2;559.067231595;25.225485843
0.030778717;0.2;558.756328359;25.233711175
0.030665061;0.2;558.44545535;25.2418739
0.030551824;0.2;558.13461386;25.249974015
0.030439005;0.2;557.823805185;25.258011514
0.030326604;0.2;557.513030613;25.265986395
0.030214617;0.2;557.202291435;25.273898655
0.030103044;0.2;556.89158894;25.281748293
0.029991882;0.2;556.580924414;25.289535309
0.029881132;0.2;556.270299143;25.297259702
0.02977079;0.2;555.959714411;25.304921473
0.029660855;0.2;555.649171501;25.312520625
0.029551327;0.2;555.338671692;25.32005716
0.029442203;0.2;555.028216265;25.327531081
0.029333482;0.2;554.717806497;25.334942394
0.029225163;0.2;554.407443664;25.342291102
0.029117243;0.2;554.097129041;25.349577213
0.029009722;0.2;553.786863901;25.356800732
0.028902598;0.2;553.476649515;25.363961668
0.02879587;0.2;553.166487151;25.371060029
0.028689535;0.2;552.856378079;25.378095825
0.028583594;0.2;552.546323563;25.385069065
0.028478043;0.2;552.236324869;25.391979761
0.028372883;0.2;551.926383258;25.398827924
0.028268111;0.2;551.616499992;25.405613567
0.028163725;0.2;551.306676329;25.412336704
0.028059725;0.2;550.996913526;25.418997349
0.027956109;0.2;550.687212839;25.425595517
0.027852876;0.2;550.37757552;25.432131224
0.027750024;0.2;550.06800282;25.438604487
0.027647552;0.2;549.758495991;25.445015324
0.027545458;0.2;549.449056278;25.451363753
0.027443741;0.2;549.139684926;25.457649792
0.0273424;0.2;548.830383181;25.463873464
0.027241433;0.2;548.521152282;25.470034787
0.027140838;0.2;548.211993471;25.476133785
0.027040616;0.2;547.902907983;25.482170479
0.026940763;0.2;547.593897053;25.488144894
0.026841279;0.2;547.284961917;25.494057053
0.026742162;0.2;546.976103804;25.499906981
0.026643412;0.2;546.667323943;25.505694704
0.026545026;0.2;546.358623562;25.51142025
0.026447003;0.2;546.050003884;25.517083645
0.026349343;0.2;545.741466133;25.522684918
0.026252043;0.2;545.433011528;25.528224098
0.026155102;0.2;545.124641287;25.533701215
0.026058519;0.2;544.816356626;25.539116299
0.025962293;0.2;544.508158758;25.544469384
0.025866423;0.2;544.200048896;25.549760499
0.025770906;0.2;543.892028246;25.55498968
0.025675742;0.2;543.584098016;25.56015696
0.025580929;0.2;543.27625941;25.565262373
0.025486467;0.2;542.968513629;25.570305956
0.025392353;0.2;542.660861874;25.575287745
0.025298587;0.2;542.35330534;25.580207778
0.025205167;0.2;542.045845221;25.585066091
0.025112092;0.2;541.738482712;25.589862725
0.025019361;0.2;541.431218999;25.594597718
0.024926972;0.2;541.124055271;25.599271112
0.024834925;0.2;540.816992713;25.603882948
0.024743217;0.2;540.510032506;25.608433267
0.024651848;0.2;540.20317583;25.612922112
0.024560816;0.2;539.89642386;25.617349528
0.024470121;0.2;539.589777773;25.621715558
0.02437976;0.2;539.283238739;25.626020248
0.024289733;0.2;538.976807927;25.630263643
0.024200039;0.2;538.670486504;25.634445792
0.024110675;0.2;538.364275633;25.63856674
0.024021642;0.2;538.058176475;25.642626537
0.023932937;0.2;537.75219019;25.646625232
0.02384456;0.2;537.446317932;25.650562875
0.02375651;0.2;537.140560854;25.654439516
0.023668784;0.2;536.834920106;25.658255207
0.023581383;0.2;536.529396836;25.662010001
0.023494304;0.2;536.223992188;25.665703949
0.023407547;0.2;535.918707305;25.669337107
0.02332111;0.2;535.613543323;25.672909528
0.023234992;0.2;535.308501381;25.676421268
0.023149193;0.2;535.003582612;25.679872384
0.02306371;0.2;534.698788144;25.683262931
0.022978543;0.2;534.394119107;25.686592968
0.02289369;0.2;534.089576623;25.689862553
0.022809151;0.2;533.785161816;25.693071745
0.022724924;0.2;533.480875804;25.696220604
0.022641007;0.2;533.176719701;25.699309192
0.022557401;0.2;532.872694622;25.702337568
0.022474104;0.2;532.568801675;25.705305795
0.022391114;0.2;532.265041968;25.708213937
0.02230843;0.2;531.961416604;25.711062057
0.022226052;0.2;531.657926684;25.713850219
0.022143978;0.2;531.354573304;25.716578488
0.022062207;0.2;531.051357561;25.719246931
0.021980738;0.2;530.748280544;25.721855613
0.02189957;0.2;530.445343343;25.724404603
0.021818702;0.2;530.142547042;25.726893968
0.021738132;0.2;529.839892723;25.729323777
0.02165786;0.2;529.537381466;25.731694099
0.021577884;0.2;529.235014346;25.734005006
0.021498204;0.2;528.932792435;25.736256567
0.021418817;0.2;528.630716803;25.738448854
0.021339724;0.2;528.328788515;25.74058194
0.021260923;0.2;528.027008636;25.742655898
0.021182413;0.2;527.725378223;25.744670802
0.021104193;0.2;527.423898334;25.746626725
0.021026262;0.2;527.122570021;25.748523744
0.020948618;0.2;526.821394336;25.750361934
0.020871262;0.2;526.520372322;25.752141373
0.02079419;0.2;526.219505025;25.753862136
0.020717404;0.2;525.918793483;25.755524302
0.020640901;0.2;525.618238733;25.75712795
0.02056468;0.2;525.317841809;25.75867316
0.020488741;0.2;525.017603739;25.76016001
0.020413083;0.2;524.717525551;25.761588582
0.020337704;0.2;524.417608267;25.762958958
0.020262603;0.2;524.117852907;25.764271219
0.020187779;0.2;523.818260486;25.765525449
0.020113232;0.2;523.518832018;25.76672173
0.02003896;0.2;523.219568512;25.767860146
0.019964962;0.2;522.920470972;25.768940783
0.019891238;0.2;522.621540403;25.769963726
0.019817786;0.2;522.322777802;25.770929061
0.019744605;0.2;522.024184164;25.771836874
0.019671694;0.2;521.725760481;25.772687254
0.019599052;0.2;521.427507743;25.773480287
0.019526679;0.2;521.129426932;25.774216063
0.019454573;0.2;520.83151903;25.774894671
0.019382733;0.2;520.533785015;25.7755162
0.019311159;0.2;520.236225862;25.776080742
0.019239849;0.2;519.938842538;25.776588388
0.019168802;0.2;519.641636014;25.777039229
0.019098018;0.2;519.344607249;25.777433359
0.019027494;0.2;519.047757206;25.777770869
0.018957232;0.2;518.751086839;25.778051854
0.018887229;0.2;518.454597101;25.778276408
0.018817484;0.2;518.15828894;25.778444626
0.018747997;0.2;517.862163301;25.778556603
0.018678766;0.2;517.566221126;25.778612436
0.018609791;0.2;517.270463352;25.778612221
0.018541071;0.2;516.974890913;25.778556056
0.018472605;0.2;516.67950474;25.778444038
0.018404391;0.2;516.384305757;25.778276267
0.018336429;0.2;516.08929489;25.778052841
0.018268718;0.2;515.794473055;25.777773859
0.018201258;0.2;515.499841169;25.777439423
0.018134046;0.2;515.205400143;25.777049633
0.018067083;0.2;514.911150885;25.77660459
0.018000366;0.2;514.617094299;25.776104397
0.017933897;0.2;514.323231285;25.775549156
0.017867672;0.2;514.029562739;25.77493897
0.017801692;0.2;513.736089554;25.774273943
0.017735956;0.2;513.442812618;25.773554179
0.017670463;0.2;513.149732818;25.772779782
0.017605211;0.2;512.856851033;25.771950859
0.017540201;0.2;512.564168141;25.771067515
0.01747543;0.2;512.271685015;25.770129856
0.017410899;0.2;511.979402526;25.76913799
0.017346606;0.2;511.687321538;25.768092024
0.01728255;0.2;511.395442914;25.766992066
0.017218731;0.2;511.103767512;25.765838225
0.017155147;0.2;510.812296186;25.764630609
0.017091799;0.2;510.521029785;25.763369328
0.017028684;0.2;510.229969157;25.762054493
0.016965802;0.2;509.939115144;25.760686213
0.016903153;0.2;509.648468584;25.759264601
0.016840735;0.2;509.358030312;25.757789768
0.016778547;0.2;509.067801159;25.756261825
0.016716589;0.2;508.777781951;25.754680887
0.01665486;0.2;508.487973512;25.753047064
0.016593359;0.2;508.198376659;25.751360473
0.016532085;0.2;507.908992209;25.749621225
0.016471037;0.2;507.619820972;25.747829437
0.016410214;0.2;507.330863755;25.745985222
0.016349616;0.2;507.042121361;25.744088698
0.016289242;0.2;506.753594588;25.742139979
0.016229091;0.2;506.465284234;25.740139182
0.016169162;0.2;506.177191088;25.738086424
0.016109454;0.2;505.889315938;25.735981822
0.016049967;0.2;505.601659566;25.733825495
0.015990699;0.2;505.314222752;25.731617561
0.015931651;0.2;505.027006272;25.729358138
0.01587282;0.2;504.740010895;25.727047346
0.015814207;0.2;504.45323739;25.724685304
0.01575581;0.2;504.166686068;25.722272097
0.015697628;0.2;503.880358596;25.719807916
0.015639662;0.2;503.59425527;25.717292847
0.015581909;0.2;503.308376845;25.714727011
0.01552437;0.2;503.022724066;25.712110529
0.015467043;0.2;502.737297678;25.709443525
0.015409928;0.2;502.452098418;25.706726121
0.015353024;0.2;502.167127023;25.703958439
0.01529633;0.2;501.882384221;25.701140604
0.015239846;0.2;501.597870742;25.698272738
0.01518357;0.2;501.313587307;25.695354967
0.015127501;0.2;501.029534634;25.692387415
0.01507164;0.2;500.74571344;25.689370206
0.015015985;0.2;500.462124434;25.686303466
0.014960536;0.2;500.178768323;25.683187322
0.014905291;0.2;499.895645809;25.680021898
0.014850251;0.2;499.612757592;25.676807322
0.014795413;0.2;499.330104365;25.673543721
0.014740778;0.2;499.047686818;25.670231221
0.014686345;0.2;498.765505639;25.666869951
0.014632113;0.2;498.483561508;25.663460038
0.014578081;0.2;498.201855105;25.660001611
0.014524249;0.2;497.920387102;25.656494798
0.014470615;0.2;497.639158172;25.652939728
0.01441718;0.2;497.358168978;25.649336531
0.014363942;0.2;497.077420183;25.645685336
0.0143109;0.2;496.796912444;25.641986273
0.014258054;0.2;496.516646416;25.638239474
0.014205404;0.2;496.236622748;25.634445067
0.014152947;0.2;495.956842085;25.630603186
0.014100685;0.2;495.677305068;25.626713959
0.014048615;0.2;495.398012336;25.62277752
0.013996738;0.2;495.118964521;25.618794001
0.013945053;0.2;494.840162253;25.614763533
0.013893558;0.2;494.561606156;25.610686249
0.013842253;0.2;494.283296852;25.606562282
0.013791138;0.2;494.005234957;25.602391764
0.013740212;0.2;493.727421084;25.598174831
0.013689473;0.2;493.449855843;25.593911614
0.013638922;0.2;493.172539837;25.589602249
0.013588558;0.2;492.895473668;25.585246869
0.01353838;0.2;492.618657931;25.580845609
0.013488387;0.2;492.34209322;25.576398604
0.013438578;0.2;492.065780123;25.571905988
0.013388954;0.2;491.789719225;25.567367898
0.013339512;0.2;491.513911104;25.562784469
0.013290254;0.2;491.238356338;25.558155836
0.013241177;0.2;490.963055499;25.553482136
0.013192281;0.2;490.688009154;25.548763505
0.013143566;0.2;490.413217869;25.544000079
0.013095031;0.2;490.138682201;25.539191996
0.013046675;0.2;489.864402709;25.534339393
0.012998498;0.2;489.590379942;25.529442406
0.012950498;0.2;489.31661445;25.524501174
0.012902676;0.2;489.043106776;25.519515834
