Methanol;Methanol;
7.368532668e-10;4.44010493369
9e-10;4.05612607607
8.37057874208e-10;1.89992702145
4.40044762041e-10;2.40753368416
9e-10;2.13585216281
9e-10;2.24694183199
3.57009374698e-10;2.06552561026
5.83580204689e-10;5.91168417962
7.51298795014e-10;7.36593036845
8.24725443893e-10;4.9712555141
8.46154723358e-10;7.31639325606
8.69661283125e-10;4.39380082782
6.85049676746e-10;5.05780521389
7.73728030624e-10;7.41704182563
7.51252775773e-10;3.90785094015
6.16673642157e-10;4.78345932602
6.40463141683e-10;5.62896434979
6.07978002112e-10;4.87824361515
5.73507026935e-10;6.89280741195
8.94140201284e-10;4.9551603283
4.77844944663e-10;6.36779547707
9e-10;3.5136835731
9e-10;5.12029555611
2.85769659907e-10;5.17303946846
6.70626764455e-10;2.83341743101
9e-10;4.48878423939
4.17641825689e-10;3.39633896171
6.28671061834e-10;5.30078548205
6.62624077155e-10;6.26646260964
8.73830639029e-10;5.22216581403
5.17108059781e-10;4.6280232732
8.60626452022e-10;4.71891274269
4.71694556278e-10;4.85942523419
9e-10;4.09074115462
6.62833330431e-10;4.47737192377
4.4873904245e-10;6.27745160919
5.25054553808e-10;4.81664793566
7.23044362348e-10;4.87858674327
6.26960353915e-10;5.69970856854
7.67346849207e-10;4.95001492509
6.17274254981e-10;5.26330834615
8.17243526817e-10;4.56865956359
6.35582471314e-10;5.22945790527
3.38769262272e-10;5.44040336545
4.09668187208e-10;3.18231814322
8.63047844038e-10;4.96221473271
4.47958051185e-10;4.06174563744
4.80852665779e-10;4.04215135766
4.42640921003e-10;5.67587389521
5.51735744851e-10;3.95338962543
3.03376282641e-10;2.32881160652
6.55734784231e-10;4.67092938981
3.60045419083e-10;3.73465762206
9e-10;2.04330755107
6.04333094866e-10;4.33556429113
3.55435105411e-10;6.37679567791
4.16899478549e-10;3.07511902899
7.71633912557e-10;3.57241596463
4.64711678859e-10;5.06745047587
4.42901814491e-10;4.15400433889
6.84146834677e-10;3.23956486338
4.17592394143e-10;4.10395547637
2.94139176074e-10;3.51271059771
3.72868737679e-10;3.69057788309
2.84544370098e-10;3.45874634327
5.48661080488e-10;3.99058385631
4.4803520825e-10;3.97586591923
3.74484687771e-10;3.02396600972
3.089787382e-10;4.23991497443
2.98023772671e-10;3.19252657521
2.45040070354e-10;1.23507753819
4.88726807056e-10;4.60491425733
3.20790068297e-10;3.13619233479
8.94682074694e-10;2.3308450347
5.41534943512e-10;3.88206840681
3.56127483996e-10;5.46859949278
3.63552638474e-10;2.39608800273
4.9128337565e-10;2.88201401675
3.66066104262e-10;4.44686772192
2.80048652129e-10;3.19429597986
5.84467178208e-10;2.26421287539
2.17800769492e-10;3.62049000609
2.17087741094e-10;2.57519805976
3.84555542337e-10;3.3517494195
2.9674028507e-10;3.71188070043
2.88694629925e-10;3.87946743856
3.90225896311e-10;4.07759568102
3.17756888928e-10;2.69917401372
2.89675464287e-10;3.56986567476
2.18412090219e-10;3.49001857282
2.36635068926e-10;2.45153223481
3.47607818917e-10;4.46997446467
3.15220474998e-10;4.14442960439
4.28673332884e-10;4.10990482867
4.94046523849e-10;4.07076612082
3.65602623686e-10;4.33947380038
3.37677380836e-10;2.78763187395
2.7297373517e-10;3.96715815486
3.16743316964e-10;4.13657634495
2.47363489158e-10;2.8265397392
5.3044289655e-10;2.06532897295
2.58524149103e-10;3.8713921552
1.83125628827e-10;3.54771304921
3.95973780617e-10;3.76188402237
3.07506922992e-10;3.96739655993
1.65702133332e-10;3.83035224027
3.61321240341e-10;4.12846056192
3.41175395918e-10;3.50999654549
3.11366953595e-10;3.47778573351
2.20027848564e-10;4.05899415451
2.83724311098e-10;3.79664613415
3.01700557461e-10;4.0301587752
3.77085847297e-10;4.64337254242
1.85539373851e-10;4.99692492936
4.16294125309e-10;4.16830408695
3.90895484456e-10;3.52652695144
3.43492971429e-10;3.93013774372
2.15694669022e-10;4.53191136969
3.62857139777e-10;3.93202288729
2.58740085941e-10;2.70409578333
4.91806581191e-10;3.86775703371
2.95835934988e-10;4.0543075903
3.1521653995e-10;4.4339858749
4.01682899756e-10;3.96695132381
3.40280014667e-10;3.95837635355
3.05629363758e-10;3.75615737677
3.6640662451e-10;3.80225086496
3.84876942197e-10;3.99305866947
3.31654410583e-10;3.71532362696
3.0065973726e-10;4.11493503878
3.13607954046e-10;4.46337945273
2.97427710318e-10;3.73276647358
4.14889228375e-10;4.71215735781
1.37168319271e-10;5.23246981229
3.70370014276e-10;4.16636267225
4.0818180157e-10;3.20897271178
3.73914330498e-10;4.47437907297
2.16615022921e-10;4.10406521
4.18236575838e-10;3.76818144068
3.59706861645e-10;2.67846114536
4.13343233509e-10;4.72707335634
3.62365522442e-10;3.85711222953
4.33963196589e-10;4.44847343689
3.99333261924e-10;4.0802958726
3.94615058379e-10;3.98726670036
4.32952262777e-10;3.84581015387
3.75652659262e-10;3.78976069917
4.06727715337e-10;4.23458973145
3.62450138369e-10;4.00110048615
4.09534919752e-10;4.14111325675
3.43064135952e-10;4.60334730662
3.80361979355e-10;3.60145982281
4.08201533923e-10;4.44716671447
2.80930586048e-10;4.21299005929
3.53984203264e-10;4.09508013084
4.07404429507e-10;3.51051620861
3.90241143175e-10;4.72569095746
3.11749151794e-10;3.87943920521
4.30219767358e-10;3.85485653999
4.21433196714e-10;3.0786542454
3.70425749626e-10;5.09472122692
4.08184265827e-10;3.79694035536
4.77521576167e-10;4.30146460727
3.94699334464e-10;4.05245646172
4.16444075808e-10;4.00731919441
4.91088042284e-10;3.95762277466
3.8737794933e-10;3.83501179737
4.09239050558e-10;4.22041587338
3.81099653844e-10;4.1378621078
4.42111322884e-10;4.10416222866
3.741303073e-10;4.28789128899
4.2318064791e-10;3.57425387122
3.8160012745e-10;4.17381979051
3.73860042062e-10;3.56812297411
3.75365108919e-10;4.00257534057
4.04092350581e-10;3.80640893111
3.95044985673e-10;4.1800619723
4.04393195459e-10;3.83333633295
4.28367257997e-10;3.91332015416
4.37924121831e-10;3.40411012777
3.56471065544e-10;5.09831350572
4.30847363776e-10;3.88915943223
4.85925979312e-10;4.08284276844
3.85492189907e-10;3.99468908474
3.97597839426e-10;4.01718660088
4.97151520219e-10;4.02106049007
3.81512861205e-10;3.87090069553
3.7914890004e-10;4.05572799826
3.89438502929e-10;4.17222173574
3.94354554065e-10;4.06408467609
3.8997785024e-10;3.99394103963
4.26497628714e-10;3.89324172222
3.6293737487e-10;3.91329864869
4.20501731398e-10;3.46079248497
3.86055561747e-10;3.95632294544
4.02370603557e-10;4.00854133633
3.9607386079e-10;3.73952827075
4.24702038984e-10;3.88179045146
4.0354041568e-10;3.98349265458
4.34892815835e-10;3.99199594896
3.51443593776e-10;4.90929969683
4.31800059044e-10;3.96487076131
4.80675631662e-10;3.89993179258
3.77055062039e-10;3.97159607938
3.75018197834e-10;4.02110115253
4.50869554569e-10;4.05183386977
3.74873854836e-10;3.97704613232
3.62407828049e-10;3.93170536354
3.85002943994e-10;4.12018569289
3.56288505813e-10;4.00329419129
3.95304417875e-10;3.85362933597
4.01545347011e-10;4.12780446552
3.61490612823e-10;3.80465422908
3.98819628591e-10;3.80983958904
3.81165364873e-10;3.9610604161
3.78645811381e-10;4.10794704861
3.83601051064e-10;3.52258747641
4.20353589926e-10;3.96320746028
3.86489122757e-10;4.02591926739
4.24406762066e-10;4.29067111564
3.59686039411e-10;4.45934834057
3.95481722148e-10;4.02295775839
3.99080145042e-10;3.89186871862
3.7688247354e-10;3.95173338259
3.69162796705e-10;3.97650495124
4.07267563572e-10;4.01740743953
3.72008903834e-10;4.02280205552
3.64024888164e-10;3.89837482317
3.79791048448e-10;4.01105298211
3.50605513276e-10;3.94670161929
3.87812743872e-10;3.83787954115
3.84672477453e-10;4.16546026626
3.78017977863e-10;3.76722998499
3.76507799109e-10;4.10201111028
3.78720266436e-10;3.96342915143
3.68856023356e-10;4.12690680814
3.76434851203e-10;3.63531859837
3.81160596418e-10;4.00195277482
3.7336466996e-10;4.01556438503
4.04523705985e-10;4.11831106804
3.84321660441e-10;4.12732995457
3.74448650161e-10;4.05056334634
3.5142028402e-10;3.92374242895
3.80731810627e-10;3.94791303817
3.66889179845e-10;3.94462107615
3.72330367551e-10;3.94475517801
3.72602834781e-10;4.03004902021
3.75678916562e-10;3.93028022423
3.78465691796e-10;3.92484913365
3.72547652032e-10;3.91855259962
3.82932466751e-10;3.86088338043
3.74647522274e-10;4.0358652224
3.891794831e-10;3.82316259004
3.69379201689e-10;4.1655464155
3.79248093343e-10;3.96405446627
3.65959830054e-10;4.03856724081
3.74187283866e-10;3.70521958636
3.61566555204e-10;3.98452169356
3.68019993292e-10;4.00911072086
3.82466898498e-10;3.95696407194
3.9489724402e-10;3.8290215832
3.67028181697e-10;3.99633934581
3.34798734664e-10;3.94051532168
3.82064505945e-10;3.95553439481
3.69258069234e-10;3.93588974366
3.5807208645e-10;3.91900071198
3.77166539528e-10;4.01269985166
3.83658708058e-10;3.95548418871
3.78009609856e-10;3.89251424274
3.84940676844e-10;3.94641871436
3.79057324002e-10;3.92019464385
3.71017905699e-10;3.92512286323
3.94471804624e-10;3.87692113236
3.66076526506e-10;4.08941353357
3.79512006796e-10;3.96436712369
3.73977886127e-10;3.9296725577
3.75084303703e-10;3.87592645113
3.65585058061e-10;3.95775979772
3.67937100262e-10;3.98509581069
3.7065081699e-10;3.87677409343
3.8475966845e-10;3.72482106466
3.70453404528e-10;3.96410888164
3.29505742012e-10;3.95016157843
3.82698184961e-10;3.96640636026
3.80645666004e-10;3.94679704146
3.67149935207e-10;3.93587505807
3.81271431004e-10;4.00243263055
3.83628397699e-10;3.96919812679
3.79034073394e-10;3.90666643705
3.87386171281e-10;3.96158541707
3.77136884916e-10;3.96429539079
3.74179138893e-10;3.90351489415
3.87047316947e-10;3.93222009556
3.75466532904e-10;3.99439716304
3.79643963522e-10;3.9645234524
3.8159655654e-10;3.88603531161
3.76691192476e-10;3.9822064951
3.767729758e-10;3.949263836
3.68361998668e-10;3.97166700929
3.67267537684e-10;3.88044123366
3.78738272663e-10;3.86731993114
3.76632894729e-10;3.94804680159
3.50298838803e-10;3.96639220872
3.81360427956e-10;3.97016181488
3.85869587067e-10;3.95500880104
3.81963632651e-10;3.94973059849
3.8196650674e-10;3.99630037258
3.82649277025e-10;3.97264819722
3.79892872203e-10;3.95169732161
3.81117350579e-10;3.97069090949
3.78667360361e-10;3.98637741815
3.76063648649e-10;3.92933831749
3.7820448404e-10;3.9891608681
3.82616681105e-10;3.92382429426
3.79709941886e-10;3.96460161676
3.84494407952e-10;3.87108675033
3.80100498663e-10;4.02287334594
3.82864470141e-10;3.95669846758
3.76892554701e-10;3.95786807108
3.65825243982e-10;3.95263046756
3.76353845334e-10;3.95269725874
3.802954021e-10;3.94732765707
3.80916996225e-10;3.97422852056
3.79947469407e-10;3.98610280441
3.83371973912e-10;3.98488057921
3.89056808139e-10;3.95836798384
3.81344270128e-10;3.99143791711
3.78808451453e-10;3.9866345399
3.79394302581e-10;3.9880927691
3.76856455363e-10;3.9778384923
3.79432598084e-10;3.99741843183
3.793669953e-10;3.96661586671
3.73985983969e-10;4.01579947054
3.84125213758e-10;3.89050470648
3.79421460089e-10;3.96885426901
3.82155260999e-10;3.897553396
3.81517285593e-10;4.02294062716
3.82269756524e-10;3.9624620556
3.81921423088e-10;3.95894682938
3.70621173604e-10;4.00241335259
3.75651529864e-10;4.00629197323
3.81312798144e-10;3.98382984117
3.95804194444e-10;3.98514888145
3.79074034277e-10;3.99569086188
3.78639580947e-10;4.00124881888
3.85797921357e-10;3.99063526252
3.7929305035e-10;3.9865097996
3.77463696578e-10;3.99489586204
3.79145017771e-10;4.00629049285
3.76642978631e-10;3.98481313412
3.79811349065e-10;3.99938033878
3.81020762101e-10;4.00347663994
3.73969245543e-10;4.00849444152
3.836286639e-10;3.94469352676
3.79264932244e-10;3.98807505333
3.79876240563e-10;3.99371696965
3.80746593055e-10;3.99988628379
3.81743808785e-10;3.97236950067
3.83467484867e-10;3.9625548411
3.73142966224e-10;4.02190445115
3.76320261173e-10;4.0178831436
3.81649243232e-10;4.00228002395
3.9425193603e-10;3.99318523659
3.7880300368e-10;3.99432616391
3.76575861892e-10;4.00636326431
3.82260717938e-10;4.00509778722
3.7826059603e-10;3.98412075245
3.77839261987e-10;3.99375905574
3.79051029179e-10;4.00465057711
3.78057565411e-10;3.99009526959
3.79559709006e-10;3.99151174714
3.81566871055e-10;4.00895255557
3.75587368785e-10;3.98890129908
3.82420698794e-10;4.0082743467
3.79186668321e-10;3.9976854455
3.78656954697e-10;4.03686587423
3.79174110125e-10;3.97852485893
3.79244559346e-10;3.99247409853
3.81759566856e-10;3.96773508924
3.76399773881e-10;4.0092471939
3.79352321073e-10;4.00085217929
3.8025475326e-10;3.99972962323
3.86195851084e-10;3.99226719785
3.79117162141e-10;3.99152020964
3.76503301048e-10;4.0022903636
3.78031622565e-10;4.00569517366
3.77750245219e-10;3.98541902446
3.79381536728e-10;3.99083316156
3.79087096309e-10;3.98986857269
3.78806279226e-10;3.99131930746
3.7937505369e-10;3.98429811572
3.79753667154e-10;4.00884717077
3.79765309831e-10;3.97842114221
3.81608292842e-10;4.04006164368
3.79170465159e-10;3.99400161411
3.78348402784e-10;4.03043673324
3.78440850711e-10;3.96884269499
3.78013589896e-10;4.00016038476
3.79874397957e-10;3.97044416298
3.80822807644e-10;3.99234167015
3.80798767896e-10;3.99085763326
3.78856710722e-10;3.99681985088
3.76745801335e-10;3.99145418608
3.79252751654e-10;3.9889860678
3.7857088425e-10;3.9880516508
3.76483563384e-10;4.00530830524
3.77709457338e-10;3.99034834394
3.8009263939e-10;3.9888164149
3.79105129874e-10;3.98247757048
3.79185726906e-10;3.99091687373
3.78999538605e-10;3.98162601351
3.78613531688e-10;4.00291205142
3.817121649e-10;3.97487551706
3.80038360603e-10;4.02326638523
3.79101026629e-10;3.99029710518
3.78661116509e-10;4.01046180195
3.78389014086e-10;3.96977604979
3.78270815563e-10;3.99973428734
3.78407946879e-10;3.98069101299
3.81656648806e-10;3.98340718429
3.79935513093e-10;3.98541973062
3.78237997019e-10;3.98894300822
3.7296575218e-10;3.99006277107
3.79208804969e-10;3.98869880839
3.79954297726e-10;3.9813427683
3.76748837775e-10;3.99809057863
3.78656579543e-10;3.99279004408
3.79538331841e-10;3.98781488168
3.79112345162e-10;3.98115691694
3.79308266839e-10;3.99044791918
3.78865521232e-10;3.98591694618
3.78165476342e-10;3.99562836736
3.82127972942e-10;3.97589246947
3.78685724109e-10;3.98830438435
3.79066307364e-10;3.98844485071
3.7892406784e-10;3.99558725746
3.79014156999e-10;3.98235700256
3.78861874918e-10;3.99639793059
3.77936282447e-10;3.98681536481
3.81568550025e-10;3.98536018304
3.79478770119e-10;3.98585059802
3.77995068328e-10;3.98551893719
3.76634530731e-10;3.98941427981
3.79153840539e-10;3.9901465118
3.79800342717e-10;3.98559570032
3.78849534044e-10;3.98715746165
3.79219396918e-10;3.99341284717
3.79183480113e-10;3.98897857129
3.7911022004e-10;3.98524434903
3.79299249352e-10;3.99017233573
3.7883805301e-10;3.99072588652
3.78054928395e-10;3.99037954114
3.80025165686e-10;3.97847314795
3.78288719037e-10;3.97231602332
3.7907897784e-10;3.98886590474
3.79090008425e-10;3.98547382689
3.7941040607e-10;3.99128780426
3.79372279884e-10;3.99250519719
3.7800527198e-10;3.99185081093
3.80815764475e-10;3.98719571829
3.79078345242e-10;3.98660868007
3.78837464981e-10;3.9842551684
3.80326603262e-10;3.98954816128
3.7911380681e-10;3.99097361259
3.79421445651e-10;3.99125834426
3.79979805053e-10;3.98451046738
3.79459478629e-10;3.99334531739
3.78975923393e-10;3.99059372695
3.79107216656e-10;3.99174053464
3.79281525729e-10;3.99008953701
3.78873268493e-10;3.99284726229
3.78693713063e-10;3.98768790789
3.78881669944e-10;3.98263938148
3.78516614333e-10;3.9818155019
3.79106675652e-10;3.98974176686
3.79174140488e-10;3.98077264457
3.7948083415e-10;3.99513416521
3.79590745694e-10;3.98991785884
3.78744545836e-10;3.99384874815
3.79534606994e-10;3.98925940563
3.78898541247e-10;3.98807034197
3.79354238468e-10;3.98375507763
3.81137058256e-10;3.98971481203
3.79088188666e-10;3.99078777982
3.79015050466e-10;3.9935786333
3.80397554333e-10;3.98491549167
3.79485440879e-10;3.9907625829
3.78873242792e-10;3.99129505354
3.79100482485e-10;3.99370374641
3.79241895433e-10;3.99013706565
3.79034457016e-10;3.9937300822
3.79166568244e-10;3.98876803543
3.78458458402e-10;3.99236344378
3.79057634162e-10;3.99012577403
3.79116328549e-10;3.99042639282
3.79168097886e-10;3.9816305019
3.79208749149e-10;3.99613493145
3.79477172427e-10;3.98880835162
3.79173205228e-10;3.99468793864
3.78504841836e-10;3.99105971339
3.78828235712e-10;3.98948017925
3.79540814055e-10;3.98896773734
3.80603069196e-10;3.99019500208
3.79075379594e-10;3.99069486343
3.78877285269e-10;3.99294199186
3.80128539832e-10;3.99054593631
3.79402142404e-10;3.98948214129
3.79027375273e-10;3.99159730759
3.79085698466e-10;3.99240786422
3.79210990012e-10;3.99078577335
3.79138425829e-10;3.9932410661
3.7935023104e-10;3.99042717578
3.78439890801e-10;3.99642995959
3.7934443516e-10;3.99463338095
3.79112892613e-10;3.9908489227
3.79155536579e-10;3.99041643176
3.79003329849e-10;3.991575455
3.79200987403e-10;3.98847785761
3.79378771605e-10;3.99490918635
3.78475167556e-10;3.99191333516
3.78956296537e-10;3.99021097288
3.79415439375e-10;3.99279039417
3.79828303374e-10;3.99060826224
3.7908033207e-10;3.99071556417
3.78923930494e-10;3.99172994763
3.7896590759e-10;3.99351086332
3.79048568909e-10;3.98937873303
3.79142522772e-10;3.99162951138
3.79078578089e-10;3.99149230232
3.7911550717e-10;3.99111190789
3.79145808534e-10;3.99250596827
3.7944126044e-10;3.99133891195
3.79012327281e-10;3.99665578736
3.79302211874e-10;3.99328950136
3.79106789617e-10;3.99105468015
3.79101413251e-10;3.99510419102
3.78904166215e-10;3.98863089799
3.79041079846e-10;3.98962662181
3.79242934132e-10;3.99341195368
3.7874556577e-10;3.991961376
3.79138346425e-10;3.99085619157
3.79232023393e-10;3.99436080104
3.78864256021e-10;3.99099267621
3.79088384243e-10;3.99077600765
3.79007607155e-10;3.9905618632
3.78385415251e-10;3.992509105
3.78879899817e-10;3.9903353922
3.79166780123e-10;3.99145362851
3.79076494474e-10;3.99036719023
3.79066381478e-10;3.99098393413
3.79100220923e-10;3.99127572846
3.7947994833e-10;3.99162527884
3.7930893372e-10;3.9915558102
3.79092152891e-10;3.9903683279
3.79087528589e-10;3.99096644973
3.79066385625e-10;3.99709344172
3.79012597059e-10;3.9885527828
3.7899096629e-10;3.99063536076
3.79066092941e-10;3.99029241999
3.79080552177e-10;3.99153014552
3.79224514629e-10;3.99114044206
3.79090676141e-10;3.99361517181
3.78568901075e-10;3.99099899052
3.79092385489e-10;3.99081507115
3.79070821285e-10;3.9900824201
3.78653581241e-10;3.991512477
3.78869482484e-10;3.99115672998
3.7917734268e-10;3.99085379993
3.79086679013e-10;3.99007185472
3.79049428143e-10;3.99077778799
3.79068614388e-10;3.99061918246
3.79116331735e-10;3.99132122026
3.79237064611e-10;3.98886660493
3.78984399175e-10;3.98903579638
3.7907824922e-10;3.99076710395
3.79052352686e-10;3.99707129463
3.79100843028e-10;3.98977398193
3.79046221867e-10;3.99115487978
3.78992865529e-10;3.98888830611
3.79248812379e-10;3.9906314967
3.7922492115e-10;3.99112994985
3.79018952262e-10;3.9908016948
3.78452048594e-10;3.99100183741
3.79084593405e-10;3.99081283626
3.79103225113e-10;3.99040902261
3.79053176209e-10;3.99030333914
3.78931380169e-10;3.99141966538
3.7915892012e-10;3.99052866892
3.79084711311e-10;3.99017051315
3.79069608635e-10;3.99066857241
3.79054780094e-10;3.99038114496
3.78924128806e-10;3.99067940118
3.79144654646e-10;3.98772838144
3.79007120662e-10;3.98903589461
3.79073609536e-10;3.99066743106
3.79066550918e-10;3.99395273212
3.79143947529e-10;3.9912149649
3.79103532739e-10;3.99140177008
3.7903958415e-10;3.98856580825
3.79211584112e-10;3.9902750031
3.7918197074e-10;3.99081098188
3.78987058793e-10;3.98937647905
3.78716339209e-10;3.9908701726
3.79080697364e-10;3.99081171882
3.79116671468e-10;3.99062944677
3.79271998605e-10;3.99008074419
3.79048276599e-10;3.99110087377
3.79126337846e-10;3.99058971894
3.79083665348e-10;3.99065530793
3.79083885803e-10;3.99070406906
3.79073179008e-10;3.99035921866
3.78923687061e-10;3.99039451143
3.79065069447e-10;3.9874596391
3.79093054915e-10;3.98957429288
3.79078735927e-10;3.99072760354
3.79086386395e-10;3.99232953222
3.79141321823e-10;3.9916781089
3.79117987839e-10;3.99128677094
3.79078845442e-10;3.98845445464
3.79077473712e-10;3.99039151834
3.79074443031e-10;3.99065266061
3.79066308299e-10;3.98914781565
3.7912297687e-10;3.99075863631
3.79078749343e-10;3.9908111601
3.79092103089e-10;3.9908987827
3.79287501343e-10;3.99048320734
3.79108537134e-10;3.99092546461
3.79072775088e-10;3.9907324013
3.79080495319e-10;3.99091368396
3.79088372457e-10;3.99074812212
3.79087556674e-10;3.9903547835
3.79068361246e-10;3.99025221866
3.79027425348e-10;3.98759138211
3.7912987284e-10;3.99007206347
3.7908258883e-10;3.99079785045
3.7909578467e-10;3.99111668089
3.79096606326e-10;3.99170243793
3.79091376538e-10;3.99098448781
3.79099147145e-10;3.98971216553
3.79012826141e-10;3.99055679123
3.79021515278e-10;3.99066751933
3.7911881252e-10;3.99015165788
3.79310961373e-10;3.99072759598
3.79078966618e-10;3.99083527159
3.79072988167e-10;3.99103759117
3.79157601122e-10;3.99108433588
3.79126893816e-10;3.99082719762
3.79046617752e-10;3.99096824789
3.79078910305e-10;3.99104287197
3.79085750543e-10;3.99091518182
3.79087732277e-10;3.99077800647
3.79151676606e-10;3.99027068772
3.79055026093e-10;3.99060555611
3.79102715903e-10;3.99043284468
3.79082520553e-10;3.99085373026
3.79093845207e-10;3.99037624487
3.79074135385e-10;3.99155281943
3.79068334554e-10;3.99082828128
3.79103761749e-10;3.99040340648
3.79042067222e-10;3.99084674449
3.79000592565e-10;3.99073384909
3.79137994653e-10;3.99073851041
3.7925095084e-10;3.99077787502
9e-10;1.39708455194
6.12023536582e-10;4.79334032553
7.86839423074e-10;4.22196554122
6.94160054507e-10;3.30322247668
9e-10;4.10311562456
9e-10;3.90760559486
9e-10;6.79102303411
6.22405463448e-10;6.36968300056
9e-10;7.59847438676
7.85994056476e-10;4.39434367516
8.40504374074e-10;3.14661671942
8.16249519424e-10;4.24624974879
6.14153778865e-10;5.01061801679
8.89322826852e-10;4.01501579069
9e-10;4.58436533333
7.94388146421e-10;9.37175778915
7.59846145e-10;3.76189152283
8.32061171017e-10;8.72999599035
7.12551192756e-10;4.03138574463
9e-10;6.87740747228
8.40386000506e-10;1.87925686792
9e-10;2.1020142189
8.35687447068e-10;3.41271065
6.74834780548e-10;3.09410087539
9e-10;5.31118436476
9e-10;2.26510358272
7.23129908074e-10;2.10673369974
9e-10;1.80302090462
9e-10;2.53916453844
9e-10;2.02256560946
7.12276471036e-10;2.70599134731
5.25772576801e-10;3.09580330093
7.82919419911e-10;4.61588380423
7.38193632999e-10;9.18394644847
5.58142049694e-10;2.28721187401
9e-10;2.70394299771
9e-10;3.5394639015
3.97541397293e-10;2.71435008431
6.99721597009e-10;3.62924101992
9e-10;2.22964848379
8.80890554025e-10;2.48612187626
9e-10;2.14422347044
9e-10;1.59659162549
7.97644961325e-10;2.16079397663
9e-10;1.66568916265
9e-10;2.04735593171
8.62086185492e-10;2.41636111255
9e-10;2.11975906797
9e-10;2.24754223031
9e-10;2.67565963748
9e-10;2.61219361286
8.13246253154e-10;2.72886316432
9e-10;3.92603030437
9e-10;4.30971805341
8.04320670344e-10;2.19435061569
9e-10;0.161692781876
9e-10;0.559856279712
6.53325790733e-10;0.01
8.69126268688e-10;0.985107713809
9e-10;2.14432308335
8.75706411224e-10;2.7704163278
8.0367856736e-10;2.00877290567
8.77878988669e-10;0.780406487806
8.5115998505e-10;1.51928939097
8.7476552471e-10;0.01
8.98149809709e-10;1.87807302314
9e-10;2.12955090774
9e-10;2.24411454311
9e-10;2.03694915391
9e-10;2.97952800501
9e-10;1.80482180149
9e-10;1.62396919551
8.6750954663e-10;3.12332980654
8.79436010448e-10;0.01
8.90016242179e-10;2.06651800592
9e-10;0.01
8.65058785901e-10;0.01
7.98985910498e-10;0.01
8.80067697533e-10;0.279299025654
9e-10;1.9081381154
8.67608539402e-10;2.52915260043
7.99171993362e-10;1.86615734762
8.63531908189e-10;0.01
8.85185957471e-10;0.20100461956
8.53952056498e-10;0.01
8.82424983951e-10;0.994133844131
8.9928023015e-10;0.597748911834
8.80315846342e-10;0.169612949257
8.72561240433e-10;0.154569093448
9e-10;1.16568598764
9e-10;0.550851655381
9e-10;0.199326631154
8.4922410527e-10;1.11342792684
8.61539154884e-10;0.01
9e-10;1.92707349442
9e-10;0.01
8.47588178851e-10;0.01
8.97905982761e-10;0.01
8.84967276694e-10;0.01
8.92290925915e-10;0.732619322018
8.61301116039e-10;0.795426680799
8.31851445753e-10;1.48675713295
8.5675236607e-10;0.01
8.99845302157e-10;0.01
8.45198668793e-10;0.01
8.58080547102e-10;0.01
8.71728759746e-10;0.01
8.68150217331e-10;0.01
8.51950001655e-10;0.01
9e-10;0.01
8.89488571489e-10;0.01
9e-10;0.01
8.52443545546e-10;0.01
8.55095139462e-10;0.01
8.77015751503e-10;0.888293081929
9e-10;0.01
8.49153732417e-10;0.01
9e-10;0.01
8.72654900789e-10;0.01
8.76289993555e-10;0.01
8.6040324154e-10;0.01
8.62898459256e-10;0.359159410088
8.57651207797e-10;0.01
8.90569295977e-10;0.01
8.59224951371e-10;0.01
8.48032728293e-10;0.01
8.578241433e-10;0.01
8.62067402826e-10;0.01
8.42297226939e-10;0.01
8.77925435723e-10;0.01
8.69242398441e-10;0.01
8.98113603498e-10;0.01
8.68705719188e-10;0.01
8.60364301935e-10;0.01
8.64379510477e-10;0.01
8.79698531616e-10;0.01
8.62810565401e-10;0.01
8.80106540681e-10;0.01
8.62228410874e-10;0.01
8.65928422675e-10;0.01
8.65836572546e-10;0.01
8.78431211594e-10;0.01
8.61592753596e-10;0.01
8.7595313019e-10;0.01
8.66640671197e-10;0.01
8.62927853244e-10;0.01
8.59022401748e-10;0.01
8.59665245221e-10;0.01
8.57301006456e-10;0.01
8.60271963511e-10;0.01
8.58440028495e-10;0.01
8.9549371848e-10;0.01
8.76670885244e-10;0.01
8.6670080668e-10;0.01
8.60099516309e-10;0.01
8.62895031577e-10;0.01
8.71771997399e-10;0.01
8.6755540805e-10;0.01
8.58573065585e-10;0.01
8.62677280016e-10;0.01
8.69911729918e-10;0.01
8.79772415709e-10;0.01
8.66630839865e-10;0.01
8.67847788386e-10;0.01
8.70349216097e-10;0.01
8.72349217638e-10;0.01
8.60651211753e-10;0.01
8.61183296434e-10;0.01
8.68173306226e-10;0.01
8.58551821463e-10;0.01
8.59377582864e-10;0.01
8.85177388391e-10;0.01
8.77686175865e-10;0.01
8.70609075833e-10;0.01
8.62661646992e-10;0.01
8.5727329919e-10;0.01
8.73021097156e-10;0.01
8.61279841735e-10;0.01
8.58833441003e-10;0.01
8.63789172857e-10;0.01
8.70333935909e-10;0.01
8.77108191457e-10;0.01
8.69287687307e-10;0.01
8.63692944682e-10;0.01
8.70485650537e-10;0.01
8.75547910409e-10;0.01
8.62543260646e-10;0.01
8.62377483286e-10;0.01
8.7327152043e-10;0.01
8.63688443996e-10;0.01
8.60020689081e-10;0.01
8.75821669456e-10;0.01
8.68353877044e-10;0.01
8.71770793605e-10;0.01
8.6644235166e-10;0.01
