477.6;4.3744;16767;5.96E-05;16.429;16.689;40.152;105.94;177.76;426.29;0.71935;undefined;undefined;0.0039202;liquid
477.7;4.3825;16759;5.97E-05;16.445;16.706;40.186;105.97;177.98;425.71;0.7223;undefined;undefined;0.0039078;liquid
477.8;4.3906;16750;5.97E-05;16.461;16.723;40.221;106;178.21;425.12;0.72526;undefined;undefined;0.0038953;liquid
477.9;4.3986;16741;5.97E-05;16.477;16.74;40.255;106.03;178.43;424.54;0.72824;undefined;undefined;0.0038829;liquid
478;4.4067;16732;5.98E-05;16.493;16.757;40.289;106.06;178.66;423.96;0.73124;undefined;undefined;0.0038704;liquid
478.1;4.4149;16724;5.98E-05;16.509;16.773;40.323;106.09;178.88;423.38;0.73425;undefined;undefined;0.003858;liquid
478.2;4.423;16715;5.98E-05;16.526;16.79;40.357;106.12;179.11;422.79;0.73728;undefined;undefined;0.0038455;liquid
478.3;4.4311;16706;5.99E-05;16.542;16.807;40.391;106.14;179.34;422.21;0.74032;undefined;undefined;0.0038331;liquid
478.4;4.4393;16697;5.99E-05;16.558;16.824;40.426;106.17;179.57;421.62;0.74338;undefined;undefined;0.0038206;liquid
478.5;4.4474;16688;5.99E-05;16.574;16.841;40.46;106.2;179.8;421.03;0.74646;undefined;undefined;0.0038082;liquid
478.6;4.4556;16679;6.00E-05;16.591;16.858;40.494;106.23;180.03;420.45;0.74955;undefined;undefined;0.0037957;liquid
478.7;4.4638;16670;6.00E-05;16.607;16.875;40.528;106.26;180.27;419.86;0.75266;undefined;undefined;0.0037833;liquid
478.8;4.472;16662;6.00E-05;16.623;16.892;40.563;106.29;180.5;419.27;0.75579;undefined;undefined;0.0037709;liquid
478.9;4.4802;16653;6.01E-05;16.639;16.908;40.597;106.32;180.74;418.68;0.75893;undefined;undefined;0.0037584;liquid
479;4.4884;16644;6.01E-05;16.656;16.925;40.631;106.35;180.98;418.08;0.76209;undefined;undefined;0.003746;liquid
479.1;4.4966;16635;6.01E-05;16.672;16.942;40.666;106.38;181.22;417.49;0.76527;undefined;undefined;0.0037336;liquid
479.2;4.5049;16626;6.01E-05;16.688;16.959;40.7;106.41;181.46;416.9;0.76846;undefined;undefined;0.0037211;liquid
479.3;4.5131;16617;6.02E-05;16.705;16.976;40.735;106.44;181.7;416.31;0.77167;undefined;undefined;0.0037087;liquid
